43,environmental issue,13
43,sport,11
43,human interest,9
43,labour,9
43,science and technology,3
43,weather,1
45,health,40
45,"economy, business and finance",25
45,"crime, law and justice",23
45,politics,6
45,disaster and accident,3
45,lifestyle and leisure,3
45,religion and belief,3
45,social issue,3
45,"arts, culture and entertainment",2
45,education,2
45,labour,2
45,sport,2
45,"unrest, conflicts and war",2
56,"economy, business and finance",523
56,sport,352
56,health,296
56,politics,187
56,"arts, culture and entertainment",144
56,"crime, law and justice",114
56,lifestyle and leisure,94
56,human interest,71
56,religion and belief,55
56,social issue,55
56,"unrest, conflicts and war",45
56,weather,26
56,labour,24
56,science and technology,24
56,environmental issue,22
56,disaster and accident,11
56,education,6
58,"economy, business and finance",44
58,politics,13
58,labour,9
58,health,6
58,"arts, culture and entertainment",5
58,science and technology,5
58,social issue,5
58,environmental issue,4
58,lifestyle and leisure,4
58,religion and belief,4
58,"crime, law and justice",3
58,education,3
58,"unrest, conflicts and war",2
58,disaster and accident,1
58,human interest,1
58,sport,1
59,"economy, business and finance",128
59,health,64
59,politics,38
59,"crime, law and justice",34
59,lifestyle and leisure,21
59,"arts, culture and entertainment",20
59,religion and belief,20
59,sport,19
59,labour,10
59,social issue,8
59,"unrest, conflicts and war",8
59,science and technology,6
59,environmental issue,4
59,disaster and accident,3
59,education,3
59,human interest,3
59,weather,2
61,politics,20
61,"economy, business and finance",18
61,"unrest, conflicts and war",7
61,"crime, law and justice",6
61,lifestyle and leisure,5
61,religion and belief,4
61,social issue,3
62,"economy, business and finance",72
62,"arts, culture and entertainment",42
62,politics,32
62,social issue,29
62,sport,25
62,health,21
62,lifestyle and leisure,14
62,"unrest, conflicts and war",11
62,"crime, law and justice",9
62,labour,7
62,religion and belief,6
62,disaster and accident,4
62,environmental issue,4
62,human interest,3
62,education,2
62,weather,1
65,"economy, business and finance",83
65,health,38
65,sport,16
65,politics,15
65,lifestyle and leisure,14
65,"arts, culture and entertainment",11
65,social issue,6
65,environmental issue,5
65,science and technology,5
65,"crime, law and justice",4
65,weather,4
65,human interest,2
65,labour,2
65,religion and belief,2
65,"unrest, conflicts and war",2
65,disaster and accident,1
67,"economy, business and finance",19
67,health,11
67,"crime, law and justice",8
67,politics,5
67,labour,4
67,social issue,4
67,lifestyle and leisure,3
67,"arts, culture and entertainment",2
67,education,2
67,religion and belief,2
67,sport,2
67,disaster and accident,1
67,environmental issue,1
67,human interest,1
67,science and technology,1
67,"unrest, conflicts and war",1
67,weather,1
68,health,37
68,politics,26
68,"crime, law and justice",22
68,religion and belief,16
68,"economy, business and finance",15
68,lifestyle and leisure,7
68,social issue,6
68,"arts, culture and entertainment",2
68,labour,2
68,disaster and accident,1
68,education,1
68,environmental issue,1
68,"unrest, conflicts and war",1
69,"economy, business and finance",91
69,health,72
69,"crime, law and justice",71
69,politics,44
69,religion and belief,35
69,"arts, culture and entertainment",31
69,social issue,27
69,science and technology,20
69,lifestyle and leisure,13
69,environmental issue,12
69,sport,10
69,"unrest, conflicts and war",9
69,disaster and accident,7
69,education,6
69,labour,6
69,human interest,1
70,"economy, business and finance",76
70,politics,45
70,health,36
70,labour,30
70,"crime, law and justice",24
70,social issue,19
70,education,15
70,lifestyle and leisure,14
70,sport,10
70,religion and belief,9
70,"arts, culture and entertainment",8
70,disaster and accident,7
70,environmental issue,7
70,"unrest, conflicts and war",6
70,human interest,3
70,science and technology,3
70,weather,2
71,sport,268
71,"economy, business and finance",181
71,politics,109
71,health,80
71,"crime, law and justice",52
71,social issue,33
71,religion and belief,29
71,lifestyle and leisure,22
71,education,21
71,labour,20
71,"arts, culture and entertainment",16
71,disaster and accident,16
71,environmental issue,14
71,human interest,10
71,"unrest, conflicts and war",8
71,science and technology,3
74,"economy, business and finance",405
74,health,308
74,"arts, culture and entertainment",204
74,"crime, law and justice",178
74,sport,162
74,politics,113
74,social issue,77
74,lifestyle and leisure,68
74,religion and belief,54
74,environmental issue,34
74,science and technology,34
74,human interest,30
74,disaster and accident,24
74,"unrest, conflicts and war",20
74,labour,18
74,education,14
74,weather,4
76,politics,5
76,"unrest, conflicts and war",4
76,"economy, business and finance",2
76,"crime, law and justice",1
76,health,1
78,politics,68
78,"unrest, conflicts and war",41
78,"economy, business and finance",22
78,health,16
78,"crime, law and justice",15
78,religion and belief,7
78,labour,6
78,social issue,6
78,disaster and accident,5
78,"arts, culture and entertainment",4
78,lifestyle and leisure,4
78,sport,4
78,environmental issue,3
78,weather,1
80,"economy, business and finance",24
80,politics,14
80,"unrest, conflicts and war",8
80,health,7
80,"crime, law and justice",3
80,religion and belief,3
80,disaster and accident,2
80,lifestyle and leisure,2
80,education,1
80,environmental issue,1
80,human interest,1
80,labour,1
80,social issue,1
81,health,31
81,"crime, law and justice",27
81,politics,21
81,"economy, business and finance",19
81,social issue,18
81,lifestyle and leisure,12
81,religion and belief,11
81,education,9
81,labour,6
81,sport,6
81,weather,4
81,"arts, culture and entertainment",3
81,disaster and accident,3
81,"unrest, conflicts and war",3
81,environmental issue,1
81,science and technology,1
85,"economy, business and finance",23
85,health,12
85,disaster and accident,5
85,science and technology,5
85,environmental issue,3
85,labour,3
85,lifestyle and leisure,3
85,politics,3
85,education,2
85,"unrest, conflicts and war",2
85,weather,2
85,human interest,1
85,religion and belief,1
86,"economy, business and finance",176
86,health,172
86,"crime, law and justice",108
86,"arts, culture and entertainment",106
86,sport,93
86,politics,89
86,"unrest, conflicts and war",61
86,lifestyle and leisure,50
86,science and technology,38
86,social issue,36
86,religion and belief,29
86,disaster and accident,27
86,human interest,18
86,labour,11
86,environmental issue,9
86,education,4
86,weather,4
91,politics,10
91,"economy, business and finance",6
91,"unrest, conflicts and war",2
91,religion and belief,1
98,religion and belief,116
98,"economy, business and finance",49
98,"crime, law and justice",47
98,social issue,45
98,"arts, culture and entertainment",44
98,politics,40
98,health,39
98,"unrest, conflicts and war",18
98,lifestyle and leisure,16
98,education,15
98,science and technology,11
98,labour,6
98,disaster and accident,4
98,environmental issue,3
98,human interest,3
98,sport,3
98,weather,1
99,"economy, business and finance",50
99,health,29
99,"crime, law and justice",20
99,"arts, culture and entertainment",12
99,politics,12
99,"unrest, conflicts and war",12
99,lifestyle and leisure,7
99,religion and belief,4
99,sport,4
99,disaster and accident,3
99,education,3
99,environmental issue,3
99,social issue,3
99,labour,2
99,weather,2
99,human interest,1
99,science and technology,1
101,"economy, business and finance",137
101,health,30
101,politics,22
101,lifestyle and leisure,16
101,science and technology,7
101,environmental issue,6
101,"arts, culture and entertainment",5
101,"crime, law and justice",5
101,labour,5
101,social issue,5
101,disaster and accident,4
101,education,3
101,"unrest, conflicts and war",3
101,weather,2
106,sport,1
110,"economy, business and finance",351
110,health,226
110,"crime, law and justice",166
110,disaster and accident,118
110,social issue,110
110,politics,94
110,lifestyle and leisure,93
110,sport,57
110,labour,55
110,education,54
110,"arts, culture and entertainment",44
110,weather,33
110,environmental issue,25
110,religion and belief,20
110,science and technology,18
110,human interest,13
110,"unrest, conflicts and war",10
112,politics,26
112,"economy, business and finance",23
112,religion and belief,20
112,"crime, law and justice",18
112,"unrest, conflicts and war",14
112,health,12
112,social issue,11
112,"arts, culture and entertainment",7
112,education,5
112,lifestyle and leisure,5
112,science and technology,3
112,disaster and accident,1
112,environmental issue,1
112,labour,1
112,sport,1
113,"economy, business and finance",13
113,politics,6
113,social issue,4
113,"unrest, conflicts and war",4
113,health,3
113,"arts, culture and entertainment",2
113,"crime, law and justice",2
113,human interest,2
113,labour,2
113,religion and belief,2
113,education,1
114,health,9
114,"arts, culture and entertainment",6
114,politics,5
114,"economy, business and finance",3
114,"unrest, conflicts and war",3
114,"crime, law and justice",2
114,environmental issue,1
114,religion and belief,1
116,sport,20
116,"economy, business and finance",7
116,labour,2
116,science and technology,2
116,"crime, law and justice",1
116,disaster and accident,1
116,environmental issue,1
116,health,1
116,human interest,1
116,lifestyle and leisure,1
118,politics,12
118,"crime, law and justice",6
118,"arts, culture and entertainment",1
118,"economy, business and finance",1
118,health,1
118,religion and belief,1
118,social issue,1
118,"unrest, conflicts and war",1
123,politics,6
123,"economy, business and finance",3
123,"unrest, conflicts and war",3
123,religion and belief,2
123,environmental issue,1
123,health,1
126,"economy, business and finance",18
126,health,13
126,"crime, law and justice",9
126,politics,8
126,social issue,5
126,sport,4
126,"unrest, conflicts and war",4
126,"arts, culture and entertainment",2
126,human interest,2
126,science and technology,2
126,disaster and accident,1
126,labour,1
126,lifestyle and leisure,1
126,religion and belief,1
128,"economy, business and finance",120
128,"crime, law and justice",82
128,health,77
128,politics,65
128,"arts, culture and entertainment",38
128,social issue,38
128,sport,36
128,religion and belief,27
128,lifestyle and leisure,16
128,environmental issue,11
128,"unrest, conflicts and war",11
128,labour,10
128,disaster and accident,8
128,education,8
128,human interest,8
128,science and technology,8
128,weather,1
131,"economy, business and finance",108
131,health,69
131,"crime, law and justice",56
131,politics,43
131,lifestyle and leisure,42
131,social issue,40
131,sport,34
131,science and technology,21
131,"arts, culture and entertainment",19
131,disaster and accident,18
131,education,17
131,labour,17
131,environmental issue,13
131,weather,12
131,human interest,8
131,religion and belief,7
131,"unrest, conflicts and war",5
134,"economy, business and finance",26
134,health,5
134,lifestyle and leisure,4
134,politics,4
134,"unrest, conflicts and war",3
134,environmental issue,2
134,"crime, law and justice",1
134,disaster and accident,1
134,human interest,1
141,"economy, business and finance",167
141,"crime, law and justice",114
141,social issue,88
141,"arts, culture and entertainment",82
141,politics,77
141,lifestyle and leisure,60
141,health,50
141,education,41
141,sport,37
141,labour,31
141,science and technology,23
141,disaster and accident,15
141,human interest,13
141,environmental issue,9
141,religion and belief,9
141,weather,5
141,"unrest, conflicts and war",4
142,"economy, business and finance",430
142,health,311
142,"arts, culture and entertainment",300
142,politics,229
142,lifestyle and leisure,160
142,sport,150
142,social issue,113
142,"crime, law and justice",106
142,science and technology,46
142,labour,42
142,"unrest, conflicts and war",42
142,disaster and accident,32
142,religion and belief,29
142,human interest,25
142,environmental issue,21
142,education,11
142,weather,4
145,"economy, business and finance",668
145,"crime, law and justice",292
145,weather,239
145,politics,160
145,sport,159
145,lifestyle and leisure,121
145,health,102
145,disaster and accident,101
145,labour,100
145,social issue,96
145,"arts, culture and entertainment",79
145,environmental issue,67
145,education,58
145,religion and belief,55
145,human interest,46
145,"unrest, conflicts and war",23
145,science and technology,18
146,"economy, business and finance",110
146,"crime, law and justice",90
146,sport,88
146,"arts, culture and entertainment",86
146,social issue,62
146,politics,38
146,health,34
146,education,28
146,labour,27
146,disaster and accident,22
146,lifestyle and leisure,22
146,religion and belief,11
146,science and technology,3
146,human interest,2
146,"unrest, conflicts and war",2
146,weather,2
146,environmental issue,1
147,sport,212
147,"economy, business and finance",200
147,"crime, law and justice",104
147,social issue,55
147,politics,54
147,labour,53
147,"arts, culture and entertainment",52
147,health,50
147,lifestyle and leisure,50
147,education,23
147,environmental issue,22
147,human interest,22
147,religion and belief,21
147,science and technology,14
147,disaster and accident,11
147,"unrest, conflicts and war",7
147,weather,4
151,"economy, business and finance",581
151,politics,424
151,health,298
151,"crime, law and justice",207
151,sport,131
151,social issue,122
151,"arts, culture and entertainment",95
151,"unrest, conflicts and war",92
151,religion and belief,89
151,lifestyle and leisure,76
151,disaster and accident,63
151,environmental issue,59
151,labour,49
151,human interest,41
151,education,35
151,science and technology,16
151,weather,2
155,"economy, business and finance",132
155,sport,123
155,"crime, law and justice",111
155,health,103
155,social issue,68
155,politics,67
155,"arts, culture and entertainment",65
155,labour,37
155,lifestyle and leisure,28
155,science and technology,17
155,disaster and accident,13
155,religion and belief,12
155,environmental issue,11
155,human interest,11
155,education,10
155,"unrest, conflicts and war",7
155,weather,1
158,"economy, business and finance",271
158,health,229
158,politics,149
158,"crime, law and justice",139
158,"arts, culture and entertainment",86
158,religion and belief,72
158,lifestyle and leisure,59
158,sport,33
158,"unrest, conflicts and war",33
158,social issue,28
158,labour,26
158,education,24
158,science and technology,23
158,human interest,19
158,environmental issue,15
158,disaster and accident,13
158,weather,4
160,"arts, culture and entertainment",203
160,"economy, business and finance",196
160,health,189
160,"crime, law and justice",142
160,politics,111
160,religion and belief,80
160,lifestyle and leisure,76
160,sport,37
160,social issue,31
160,"unrest, conflicts and war",22
160,human interest,21
160,science and technology,18
160,disaster and accident,17
160,labour,13
160,environmental issue,10
160,education,5
160,weather,4
162,"economy, business and finance",50
162,health,35
162,"arts, culture and entertainment",31
162,"crime, law and justice",26
162,politics,24
162,lifestyle and leisure,13
162,social issue,12
162,education,11
162,disaster and accident,9
162,labour,9
162,science and technology,7
162,human interest,6
162,"unrest, conflicts and war",5
162,environmental issue,4
162,religion and belief,3
162,sport,3
165,"crime, law and justice",108
165,"economy, business and finance",87
165,health,71
165,social issue,41
165,disaster and accident,35
165,politics,24
165,lifestyle and leisure,22
165,sport,15
165,labour,12
165,science and technology,11
165,education,8
165,"arts, culture and entertainment",7
165,weather,5
165,environmental issue,4
165,human interest,3
165,"unrest, conflicts and war",3
165,religion and belief,2
172,"economy, business and finance",95
172,"crime, law and justice",56
172,politics,47
172,lifestyle and leisure,19
172,health,18
172,social issue,18
172,environmental issue,13
172,disaster and accident,12
172,sport,12
172,"arts, culture and entertainment",10
172,labour,10
172,religion and belief,7
172,"unrest, conflicts and war",5
172,education,4
172,science and technology,1
173,"arts, culture and entertainment",14
173,health,7
173,lifestyle and leisure,3
173,"economy, business and finance",2
173,environmental issue,2
173,social issue,2
173,"unrest, conflicts and war",2
173,"crime, law and justice",1
173,disaster and accident,1
173,politics,1
173,science and technology,1
173,sport,1
175,"crime, law and justice",124
175,politics,115
175,"economy, business and finance",77
175,social issue,50
175,health,41
175,labour,21
175,"arts, culture and entertainment",12
175,environmental issue,11
175,lifestyle and leisure,11
175,religion and belief,10
175,education,9
175,sport,7
175,science and technology,4
175,"unrest, conflicts and war",4
175,human interest,1
182,"crime, law and justice",60
182,health,44
182,politics,27
182,"economy, business and finance",21
182,religion and belief,13
182,labour,10
182,social issue,9
182,disaster and accident,4
182,education,3
182,"unrest, conflicts and war",3
182,"arts, culture and entertainment",2
182,lifestyle and leisure,2
182,science and technology,2
182,environmental issue,1
182,human interest,1
186,"economy, business and finance",26
186,politics,13
186,lifestyle and leisure,4
186,environmental issue,3
186,health,3
186,religion and belief,3
186,social issue,2
186,education,1
186,labour,1
186,sport,1
186,"unrest, conflicts and war",1
187,"economy, business and finance",47
187,politics,27
187,environmental issue,15
187,health,10
187,labour,5
187,lifestyle and leisure,5
187,"unrest, conflicts and war",3
187,"crime, law and justice",1
187,education,1
187,religion and belief,1
187,science and technology,1
187,social issue,1
192,"economy, business and finance",23
192,lifestyle and leisure,4
192,"crime, law and justice",2
192,politics,2
192,sport,2
192,"arts, culture and entertainment",1
194,"economy, business and finance",150
194,politics,98
194,"crime, law and justice",90
194,health,55
194,social issue,44
194,lifestyle and leisure,30
194,labour,28
194,"arts, culture and entertainment",27
194,education,24
194,science and technology,20
194,religion and belief,16
194,sport,15
194,disaster and accident,13
194,environmental issue,9
194,human interest,4
194,"unrest, conflicts and war",3
194,weather,3
201,"economy, business and finance",32
201,politics,15
201,health,6
201,social issue,6
201,religion and belief,4
201,"crime, law and justice",3
201,lifestyle and leisure,3
201,"arts, culture and entertainment",1
201,disaster and accident,1
201,education,1
201,human interest,1
201,science and technology,1
201,"unrest, conflicts and war",1
204,health,50
204,"crime, law and justice",44
204,"economy, business and finance",42
204,sport,28
204,social issue,23
204,"arts, culture and entertainment",22
204,politics,17
204,labour,14
204,lifestyle and leisure,10
204,religion and belief,8
204,science and technology,7
204,disaster and accident,4
204,environmental issue,3
204,education,2
204,human interest,2
204,"unrest, conflicts and war",1
204,weather,1
212,"economy, business and finance",20
212,environmental issue,2
212,health,2
212,labour,2
212,politics,2
212,social issue,1
215,"economy, business and finance",43
215,politics,15
215,health,14
215,lifestyle and leisure,10
215,"arts, culture and entertainment",9
215,social issue,6
215,environmental issue,4
215,labour,4
215,religion and belief,4
215,education,3
215,human interest,3
215,science and technology,3
215,"unrest, conflicts and war",3
215,"crime, law and justice",1
224,"economy, business and finance",126
224,politics,60
224,"crime, law and justice",46
224,health,42
224,social issue,21
224,sport,21
224,labour,15
224,religion and belief,13
224,"arts, culture and entertainment",11
224,environmental issue,11
224,education,7
224,lifestyle and leisure,6
224,human interest,5
224,"unrest, conflicts and war",4
224,science and technology,3
224,disaster and accident,2
225,"economy, business and finance",76
225,health,60
225,"crime, law and justice",48
225,"arts, culture and entertainment",42
225,politics,31
225,social issue,26
225,sport,15
225,disaster and accident,10
225,environmental issue,8
225,labour,8
225,religion and belief,8
225,lifestyle and leisure,7
225,education,5
225,human interest,4
225,science and technology,4
225,"unrest, conflicts and war",3
225,weather,1
226,"economy, business and finance",47
226,lifestyle and leisure,14
226,politics,5
226,labour,4
226,health,3
226,environmental issue,1
227,"economy, business and finance",138
227,health,34
227,politics,29
227,lifestyle and leisure,28
227,social issue,19
227,"crime, law and justice",18
227,labour,15
227,environmental issue,11
227,"arts, culture and entertainment",10
227,weather,10
227,disaster and accident,9
227,religion and belief,4
227,science and technology,3
227,education,2
227,human interest,1
227,sport,1
228,"economy, business and finance",244
228,"crime, law and justice",198
228,health,177
228,"arts, culture and entertainment",118
228,politics,118
228,"unrest, conflicts and war",72
228,religion and belief,66
228,social issue,61
228,sport,58
228,science and technology,51
228,disaster and accident,48
228,lifestyle and leisure,34
228,environmental issue,23
228,human interest,17
228,labour,14
228,education,9
228,weather,2
233,politics,32
233,"economy, business and finance",17
233,"unrest, conflicts and war",16
233,health,15
233,"crime, law and justice",4
233,religion and belief,4
233,disaster and accident,3
233,science and technology,3
233,environmental issue,2
233,lifestyle and leisure,2
233,social issue,2
233,education,1
233,human interest,1
234,"arts, culture and entertainment",108
234,"economy, business and finance",73
234,politics,56
234,health,48
234,social issue,34
234,"crime, law and justice",27
234,sport,22
234,human interest,16
234,lifestyle and leisure,15
234,"unrest, conflicts and war",11
234,religion and belief,7
234,disaster and accident,6
234,education,5
234,labour,5
234,science and technology,4
234,environmental issue,3
234,weather,1
237,politics,17
237,"economy, business and finance",16
237,health,13
237,"unrest, conflicts and war",8
237,"crime, law and justice",6
237,environmental issue,4
237,disaster and accident,3
237,religion and belief,2
237,social issue,2
237,education,1
237,lifestyle and leisure,1
237,sport,1
240,"economy, business and finance",64
240,"arts, culture and entertainment",27
240,politics,22
240,"crime, law and justice",18
240,health,17
240,lifestyle and leisure,17
240,social issue,10
240,science and technology,9
240,"unrest, conflicts and war",7
240,disaster and accident,6
240,sport,6
240,environmental issue,5
240,labour,4
240,religion and belief,4
240,education,2
240,human interest,1
251,"economy, business and finance",244
251,politics,170
251,health,155
251,"crime, law and justice",84
251,"unrest, conflicts and war",61
251,disaster and accident,37
251,"arts, culture and entertainment",32
251,environmental issue,27
251,social issue,26
251,science and technology,18
251,lifestyle and leisure,15
251,human interest,13
251,religion and belief,13
251,labour,11
251,weather,4
251,education,3
251,sport,2
259,politics,50
259,"economy, business and finance",41
259,"arts, culture and entertainment",37
259,health,34
259,"crime, law and justice",24
259,social issue,14
259,"unrest, conflicts and war",10
259,education,7
259,disaster and accident,6
259,environmental issue,5
259,lifestyle and leisure,5
259,labour,3
259,human interest,2
259,sport,2
259,science and technology,1
264,"economy, business and finance",57
264,politics,22
264,"crime, law and justice",17
264,lifestyle and leisure,17
264,health,16
264,disaster and accident,9
264,religion and belief,9
264,"unrest, conflicts and war",8
264,"arts, culture and entertainment",7
264,environmental issue,7
264,labour,6
264,education,4
264,social issue,3
264,human interest,2
264,science and technology,2
264,sport,2
264,weather,1
266,politics,18
266,"economy, business and finance",16
266,lifestyle and leisure,4
266,religion and belief,3
266,"unrest, conflicts and war",3
266,"crime, law and justice",2
266,health,2
266,science and technology,2
266,"arts, culture and entertainment",1
266,social issue,1
289,"economy, business and finance",69
289,politics,40
289,health,21
289,lifestyle and leisure,21
289,"arts, culture and entertainment",20
289,sport,13
289,environmental issue,12
289,social issue,10
289,science and technology,8
289,disaster and accident,7
289,"crime, law and justice",6
289,"unrest, conflicts and war",6
289,education,4
289,human interest,3
289,labour,2
289,religion and belief,2
289,weather,2
291,"economy, business and finance",61
291,health,3
291,"arts, culture and entertainment",2
291,labour,2
291,"crime, law and justice",1
291,lifestyle and leisure,1
291,politics,1
291,sport,1
293,health,70
293,"economy, business and finance",64
293,politics,59
293,"arts, culture and entertainment",43
293,"crime, law and justice",39
293,sport,37
293,lifestyle and leisure,29
293,social issue,26
293,"unrest, conflicts and war",25
293,disaster and accident,10
293,labour,10
293,education,8
293,science and technology,7
293,religion and belief,5
293,human interest,4
293,environmental issue,3
294,"economy, business and finance",101
294,"crime, law and justice",71
294,sport,61
294,health,58
294,politics,40
294,social issue,35
294,education,32
294,lifestyle and leisure,26
294,"arts, culture and entertainment",23
294,labour,16
294,"unrest, conflicts and war",10
294,disaster and accident,7
294,environmental issue,6
294,religion and belief,6
294,science and technology,6
294,human interest,4
296,health,134
296,"economy, business and finance",105
296,"crime, law and justice",100
296,politics,82
296,sport,50
296,religion and belief,37
296,labour,16
296,environmental issue,14
296,human interest,13
296,social issue,13
296,"arts, culture and entertainment",10
296,disaster and accident,9
296,lifestyle and leisure,8
296,"unrest, conflicts and war",8
296,education,3
296,science and technology,3
297,"economy, business and finance",125
297,"arts, culture and entertainment",29
297,lifestyle and leisure,6
297,health,5
297,labour,4
297,politics,4
297,science and technology,4
297,environmental issue,2
297,"crime, law and justice",1
297,sport,1
298,"economy, business and finance",408
298,politics,172
298,health,167
298,"crime, law and justice",166
298,"arts, culture and entertainment",146
298,social issue,120
298,sport,116
298,lifestyle and leisure,97
298,labour,73
298,science and technology,44
298,education,43
298,religion and belief,42
298,disaster and accident,27
298,human interest,24
298,environmental issue,23
298,"unrest, conflicts and war",9
298,weather,7
300,sport,177
300,"economy, business and finance",101
300,health,92
300,politics,62
300,"arts, culture and entertainment",51
300,"crime, law and justice",49
300,social issue,46
300,lifestyle and leisure,31
300,disaster and accident,27
300,science and technology,16
300,"unrest, conflicts and war",15
300,labour,14
300,religion and belief,12
300,education,11
300,environmental issue,10
300,human interest,3
302,"economy, business and finance",90
302,"arts, culture and entertainment",67
302,politics,66
302,health,46
302,"crime, law and justice",43
302,social issue,40
302,labour,34
302,lifestyle and leisure,21
302,education,16
302,sport,16
302,science and technology,14
302,religion and belief,12
302,environmental issue,6
302,disaster and accident,5
302,human interest,3
302,"unrest, conflicts and war",2
302,weather,1
303,"economy, business and finance",435
303,labour,63
303,politics,38
303,health,34
303,lifestyle and leisure,21
303,"crime, law and justice",17
303,science and technology,16
303,social issue,16
303,sport,15
303,"arts, culture and entertainment",14
303,environmental issue,12
303,religion and belief,7
303,education,6
303,disaster and accident,3
303,weather,2
303,human interest,1
304,sport,113
304,"economy, business and finance",106
304,health,93
304,social issue,83
304,"crime, law and justice",75
304,politics,60
304,"arts, culture and entertainment",50
304,lifestyle and leisure,36
304,disaster and accident,30
304,education,23
